,close,high,low,open,time,volumefrom,volumeto,timestamp
53,8669.19,8671.07,8668.86,8669.25,1518459900,68.16,591216.21,2018-02-12 13:25:00
54,8659.76,8673.44,8657.68,8669.19,1518459960,154.79,1341376.1,2018-02-12 13:26:00
55,8653.81,8662.68,8648.14,8659.76,1518460020,214.91,1855039.05,2018-02-12 13:27:00
56,8651.76,8655.34,8651.72,8653.81,1518460080,36.87,319456.93,2018-02-12 13:28:00
57,8661.69,8662.68,8650.53,8651.4,1518460140,81.35,705040.91,2018-02-12 13:29:00
58,8675.94,8680.02,8662.66,8662.66,1518460200,77.71,673475.52,2018-02-12 13:30:00
59,8689.91,8691.17,8671.22,8675.94,1518460260,76.45,668074.07,2018-02-12 13:31:00
60,8688.33,8689.99,8676.93,8689.91,1518460320,62.71,545660.27,2018-02-12 13:32:00
61,8697.22,8697.93,8686.93,8688.33,1518460380,35.09,306229.2,2018-02-12 13:33:00
62,8684.93,8698.96,8683.84,8697.25,1518460440,25.13,220091.57,2018-02-12 13:34:00
63,8693.94,8696.42,8684.54,8684.54,1518460500,22.85,199330.35,2018-02-12 13:35:00
64,8693.56,8694.76,8686.62,8694.19,1518460560,29.62,258944.53,2018-02-12 13:36:00
65,8689.92,8696.29,8689.88,8694.28,1518460620,24.47,214057.39,2018-02-12 13:37:00
66,8689.51,8692.58,8689.51,8689.86,1518460680,18.58,161923.56,2018-02-12 13:38:00
67,8698.49,8698.77,8689.51,8689.51,1518460740,19.96,173909.0,2018-02-12 13:39:00
68,8693.0,8699.42,8691.41,8698.5,1518460800,38.24,333013.98,2018-02-12 13:40:00
69,8695.06,8695.59,8689.3,8693.0,1518460860,20.14,175060.75,2018-02-12 13:41:00
70,8676.44,8695.72,8675.54,8695.06,1518460920,43.73,379640.17,2018-02-12 13:42:00
71,8670.96,8676.44,8670.42,8676.44,1518460980,34.44,299667.74,2018-02-12 13:43:00
72,8669.47,8671.95,8669.15,8671.34,1518461040,27.78,241286.28,2018-02-12 13:44:00
73,8666.21,8670.04,8665.51,8669.65,1518461100,22.33,193509.71,2018-02-12 13:45:00
74,8668.93,8669.4,8665.32,8666.21,1518461160,16.24,141762.81,2018-02-12 13:46:00
75,8666.73,8669.26,8666.73,8669.13,1518461220,33.0,288416.31,2018-02-12 13:47:00
76,8664.48,8666.78,8663.94,8666.73,1518461280,25.45,221824.46,2018-02-12 13:48:00
77,8664.79,8665.44,8663.21,8664.48,1518461340,24.27,211948.53,2018-02-12 13:49:00
78,8680.49,8681.27,8664.31,8664.79,1518461400,66.78,579053.47,2018-02-12 13:50:00
79,8674.9,8680.5,8674.74,8680.49,1518461460,19.46,171055.18,2018-02-12 13:51:00
80,8685.04,8686.83,8675.03,8675.03,1518461520,54.26,471442.42,2018-02-12 13:52:00
81,8680.82,8685.04,8677.07,8685.04,1518461580,24.59,213641.69,2018-02-12 13:53:00
82,8689.64,8689.79,8680.82,8680.82,1518461640,42.2,368264.4,2018-02-12 13:54:00
83,8687.29,8690.01,8686.92,8689.64,1518461700,13.43,116878.02,2018-02-12 13:55:00
84,8687.13,8687.53,8685.88,8687.29,1518461760,14.42,126729.37,2018-02-12 13:56:00
85,8691.46,8693.59,8685.3,8686.82,1518461820,37.46,327850.1,2018-02-12 13:57:00
86,8685.87,8691.89,8684.88,8691.6,1518461880,20.5,178949.61,2018-02-12 13:58:00
87,8687.51,8688.86,8682.0,8685.87,1518461940,9.48,82621.9,2018-02-12 13:59:00
88,8692.15,8693.98,8687.51,8687.51,1518462000,34.11,297402.08,2018-02-12 14:00:00
89,8696.16,8697.97,8691.9,8692.15,1518462060,33.33,290334.11,2018-02-12 14:01:00
90,8703.18,8703.99,8696.24,8698.22,1518462120,72.99,634948.38,2018-02-12 14:02:00
91,8709.31,8711.49,8702.18,8703.18,1518462180,64.95,564842.37,2018-02-12 14:03:00
92,8712.89,8716.51,8710.21,8711.19,1518462240,76.48,666060.94,2018-02-12 14:04:00
93,8714.62,8714.62,8711.67,8712.89,1518462300,31.02,276083.83,2018-02-12 14:05:00
94,8713.94,8718.47,8713.88,8714.95,1518462360,48.03,418965.4,2018-02-12 14:06:00
95,8701.57,8717.11,8700.38,8713.94,1518462420,163.48,1422399.81,2018-02-12 14:07:00
96,8702.26,8705.57,8696.17,8698.44,1518462480,81.41,708960.55,2018-02-12 14:08:00
97,8702.48,8706.61,8697.18,8702.26,1518462540,58.65,510787.76,2018-02-12 14:09:00
98,8702.47,8704.54,8697.26,8702.58,1518462600,27.82,242714.23,2018-02-12 14:10:00
99,8700.24,8702.85,8699.58,8702.47,1518462660,37.11,325275.9,2018-02-12 14:11:00
100,8688.97,8700.4,8688.17,8700.24,1518462720,86.8,756436.24,2018-02-12 14:12:00
101,8676.7,8688.12,8676.7,8688.12,1518462780,91.71,794651.06,2018-02-12 14:13:00
102,8680.12,8680.12,8674.92,8677.03,1518462840,63.96,554301.87,2018-02-12 14:14:00
103,8687.04,8687.16,8678.11,8680.12,1518462900,36.18,315366.34,2018-02-12 14:15:00
104,8692.38,8692.38,8686.82,8687.04,1518462960,43.39,378771.4,2018-02-12 14:16:00
105,8691.55,8692.74,8688.84,8692.74,1518463020,28.0,245969.82,2018-02-12 14:17:00
106,8702.72,8702.74,8691.55,8691.55,1518463080,113.64,991857.55,2018-02-12 14:18:00
107,8711.35,8712.72,8701.68,8702.24,1518463140,94.94,827450.77,2018-02-12 14:19:00
108,8721.26,8721.3,8712.21,8712.21,1518463200,45.46,396449.25,2018-02-12 14:20:00
109,8740.33,8740.33,8719.49,8719.49,1518463260,141.05,1232211.94,2018-02-12 14:21:00
110,8740.67,8743.88,8739.39,8740.27,1518463320,62.83,550054.4,2018-02-12 14:22:00
111,8746.01,8746.01,8739.38,8741.52,1518463380,22.35,195799.84,2018-02-12 14:23:00
112,8749.46,8750.84,8745.16,8746.01,1518463440,49.04,430915.9,2018-02-12 14:24:00
113,8750.27,8750.91,8748.3,8750.41,1518463500,26.42,233794.38,2018-02-12 14:25:00
114,8749.93,8752.48,8749.75,8750.59,1518463560,34.99,308203.29,2018-02-12 14:26:00
115,8744.93,8749.93,8744.71,8749.93,1518463620,62.1,546155.9,2018-02-12 14:27:00
116,8745.91,8745.91,8742.29,8744.93,1518463680,22.93,201248.18,2018-02-12 14:28:00
117,8752.65,8753.12,8741.23,8742.99,1518463740,80.94,707748.3,2018-02-12 14:29:00
118,8751.22,8753.16,8748.1,8752.57,1518463800,36.94,327746.94,2018-02-12 14:30:00
119,8741.49,8751.22,8741.49,8751.22,1518463860,46.63,409000.84,2018-02-12 14:31:00
120,8754.14,8754.14,8740.12,8740.69,1518463920,21.26,186297.56,2018-02-12 14:32:00
121,8765.84,8766.74,8752.89,8753.8,1518463980,142.53,1248340.35,2018-02-12 14:33:00
122,8772.14,8772.15,8766.0,8766.0,1518464040,46.64,411306.36,2018-02-12 14:34:00
123,8772.94,8774.07,8771.52,8772.14,1518464100,81.8,719973.36,2018-02-12 14:35:00
124,8775.99,8776.43,8771.14,8772.76,1518464160,80.91,711580.83,2018-02-12 14:36:00
125,8774.13,8776.18,8772.46,8774.86,1518464220,42.75,378370.9,2018-02-12 14:37:00
126,8775.34,8777.0,8772.65,8774.13,1518464280,42.4,374669.99,2018-02-12 14:38:00
127,8766.56,8776.71,8766.56,8775.34,1518464340,98.91,871663.66,2018-02-12 14:39:00
128,8740.82,8769.36,8738.56,8769.36,1518464400,170.09,1489786.66,2018-02-12 14:40:00
129,8730.39,8739.95,8728.45,8739.78,1518464460,77.26,675704.58,2018-02-12 14:41:00
130,8733.03,8737.32,8729.35,8730.39,1518464520,45.15,398447.26,2018-02-12 14:42:00
131,8735.06,8735.06,8728.64,8732.87,1518464580,38.67,339191.82,2018-02-12 14:43:00
132,8733.67,8736.55,8732.09,8735.06,1518464640,53.22,467804.96,2018-02-12 14:44:00
133,8731.34,8733.54,8731.19,8733.54,1518464700,45.79,402946.81,2018-02-12 14:45:00
134,8728.54,8731.34,8724.35,8731.34,1518464760,49.08,429590.41,2018-02-12 14:46:00
135,8727.93,8729.8,8726.15,8729.8,1518464820,33.54,293368.67,2018-02-12 14:47:00
136,8730.44,8731.79,8726.68,8726.68,1518464880,16.01,140899.16,2018-02-12 14:48:00
137,8741.86,8741.92,8730.45,8730.45,1518464940,35.53,311930.88,2018-02-12 14:49:00
138,8755.3,8755.33,8741.86,8741.86,1518465000,129.21,1131574.33,2018-02-12 14:50:00
139,8760.06,8766.27,8755.81,8755.92,1518465060,95.52,843797.39,2018-02-12 14:51:00
140,8780.5,8780.5,8760.83,8760.83,1518465120,87.13,766084.49,2018-02-12 14:52:00
141,8792.84,8793.27,8780.18,8780.5,1518465180,158.11,1395865.24,2018-02-12 14:53:00
142,8796.87,8797.47,8792.87,8792.87,1518465240,124.78,1098507.18,2018-02-12 14:54:00
143,8809.97,8810.24,8796.87,8796.87,1518465300,312.42,2747991.93,2018-02-12 14:55:00
144,8800.27,8812.61,8792.69,8809.97,1518465360,268.2,2360480.13,2018-02-12 14:56:00
145,8805.57,8806.92,8798.5,8800.27,1518465420,94.39,837200.95,2018-02-12 14:57:00
146,8800.77,8807.41,8798.54,8805.57,1518465480,69.38,614659.84,2018-02-12 14:58:00
147,8806.19,8808.26,8800.76,8800.76,1518465540,70.88,627444.09,2018-02-12 14:59:00
148,8807.34,8811.03,8804.75,8806.2,1518465600,163.23,1456209.91,2018-02-12 15:00:00
149,8791.86,8807.68,8791.17,8805.76,1518465660,119.32,1054636.15,2018-02-12 15:01:00
150,8784.94,8791.86,8784.94,8791.86,1518465720,57.25,507251.58,2018-02-12 15:02:00
151,8788.41,8788.48,8783.39,8784.94,1518465780,60.84,536414.27,2018-02-12 15:03:00
152,8791.09,8791.26,8787.36,8788.41,1518465840,17.52,154304.87,2018-02-12 15:04:00
153,8806.45,8806.76,8789.88,8791.09,1518465900,223.02,1964421.88,2018-02-12 15:05:00
154,8829.5,8830.47,8806.43,8806.45,1518465960,311.77,2749640.99,2018-02-12 15:06:00
155,8846.2,8846.42,8829.5,8829.5,1518466020,224.56,1987110.42,2018-02-12 15:07:00
156,8861.87,8862.62,8846.08,8846.2,1518466080,448.9,3976986.28,2018-02-12 15:08:00
157,8874.72,8876.29,8861.5,8861.61,1518466140,261.44,2334236.34,2018-02-12 15:09:00
158,8866.58,8877.61,8865.08,8874.83,1518466200,254.2,2281022.87,2018-02-12 15:10:00
159,8854.23,8865.35,8827.99,8865.35,1518466260,308.42,2725257.5,2018-02-12 15:11:00
160,8856.08,8868.3,8852.17,8853.49,1518466320,150.58,1339587.79,2018-02-12 15:12:00
161,8856.29,8859.26,8850.73,8858.44,1518466380,79.47,705315.39,2018-02-12 15:13:00
162,8858.54,8863.46,8858.54,8859.19,1518466440,46.21,410487.51,2018-02-12 15:14:00
163,8847.31,8858.91,8847.06,8858.54,1518466500,153.02,1356338.02,2018-02-12 15:15:00
164,8835.38,8847.42,8835.38,8847.42,1518466560,121.37,1073698.85,2018-02-12 15:16:00
165,8841.08,8844.35,8833.4,8833.88,1518466620,73.72,653775.59,2018-02-12 15:17:00
166,8837.05,8840.07,8835.35,8840.07,1518466680,30.69,271992.53,2018-02-12 15:18:00
167,8836.29,8838.57,8835.45,8837.05,1518466740,30.18,268641.68,2018-02-12 15:19:00
168,8842.7,8843.35,8835.35,8836.33,1518466800,37.05,334206.13,2018-02-12 15:20:00
169,8838.78,8842.98,8837.73,8841.23,1518466860,29.18,259911.16,2018-02-12 15:21:00
170,8839.52,8840.64,8835.99,8838.78,1518466920,28.7,255359.02,2018-02-12 15:22:00
171,8841.89,8841.89,8839.17,8839.44,1518466980,32.84,290821.74,2018-02-12 15:23:00
172,8844.29,8844.7,8839.81,8841.89,1518467040,41.66,369182.79,2018-02-12 15:24:00
173,8850.2,8850.7,8842.65,8845.36,1518467100,101.64,903445.81,2018-02-12 15:25:00
174,8852.65,8855.32,8850.2,8850.2,1518467160,50.11,448261.29,2018-02-12 15:26:00
175,8858.54,8858.54,8852.54,8852.65,1518467220,189.88,1689697.37,2018-02-12 15:27:00
176,8880.16,8880.16,8858.54,8858.54,1518467280,126.02,1118763.51,2018-02-12 15:28:00
177,8880.1,8881.4,8878.64,8879.05,1518467340,122.87,1093333.59,2018-02-12 15:29:00
178,8884.47,8885.54,8880.08,8880.26,1518467400,82.96,745342.23,2018-02-12 15:30:00
179,8868.88,8886.19,8865.95,8884.47,1518467460,195.7,1737935.5,2018-02-12 15:31:00
180,8860.18,8871.18,8859.73,8871.18,1518467520,89.6,807607.89,2018-02-12 15:32:00
181,8863.01,8863.3,8859.32,8860.18,1518467580,65.74,588968.1,2018-02-12 15:33:00
182,8852.87,8862.76,8850.33,8861.94,1518467640,88.25,791026.24,2018-02-12 15:34:00
183,8865.42,8871.78,8850.24,8852.87,1518467700,206.4,1829589.05,2018-02-12 15:35:00
184,8886.61,8886.85,8867.1,8867.21,1518467760,233.92,2078533.17,2018-02-12 15:36:00
185,8883.88,8891.72,8882.0,8886.61,1518467820,75.77,674544.33,2018-02-12 15:37:00
186,8897.53,8897.65,8883.15,8883.88,1518467880,318.04,2829826.23,2018-02-12 15:38:00
187,8913.53,8913.53,8897.53,8897.53,1518467940,301.63,2695631.68,2018-02-12 15:39:00
188,8918.8,8919.09,8909.88,8913.53,1518468000,235.3,2104165.76,2018-02-12 15:40:00
189,8916.51,8919.64,8910.73,8918.8,1518468060,259.89,2322159.77,2018-02-12 15:41:00
190,8916.98,8920.98,8913.91,8916.65,1518468120,166.15,1483554.01,2018-02-12 15:42:00
191,8920.31,8923.79,8915.52,8916.98,1518468180,144.72,1301472.98,2018-02-12 15:43:00
192,8922.51,8924.42,8920.5,8920.93,1518468240,70.72,638090.04,2018-02-12 15:44:00
193,8923.23,8924.96,8921.74,8922.51,1518468300,94.8,852993.86,2018-02-12 15:45:00
194,8908.28,8923.84,8908.04,8923.23,1518468360,189.39,1689952.85,2018-02-12 15:46:00
195,8883.23,8908.93,8882.26,8908.0,1518468420,187.35,1677376.88,2018-02-12 15:47:00
196,8896.62,8897.61,8878.96,8883.23,1518468480,87.68,779130.37,2018-02-12 15:48:00
197,8903.53,8906.74,8896.25,8896.62,1518468540,85.94,764687.08,2018-02-12 15:49:00
198,8905.15,8905.53,8899.55,8903.07,1518468600,36.16,322561.03,2018-02-12 15:50:00
199,8911.63,8912.91,8905.04,8905.09,1518468660,163.81,1463295.49,2018-02-12 15:51:00
200,8910.86,8912.7,8908.66,8911.99,1518468720,125.64,1124750.59,2018-02-12 15:52:00
201,8907.95,8911.05,8904.55,8910.86,1518468780,104.53,932991.6,2018-02-12 15:53:00
202,8893.57,8908.23,8891.53,8907.95,1518468840,115.35,1028059.77,2018-02-12 15:54:00
203,8898.91,8901.51,8892.57,8893.57,1518468900,79.35,708947.92,2018-02-12 15:55:00
204,8884.23,8899.04,8883.53,8898.88,1518468960,74.95,668439.09,2018-02-12 15:56:00
205,8883.49,8888.47,8877.0,8884.17,1518469020,81.07,727185.31,2018-02-12 15:57:00
206,8877.23,8885.26,8875.11,8883.49,1518469080,81.29,723409.68,2018-02-12 15:58:00
207,8874.46,8882.76,8874.46,8877.23,1518469140,81.75,731905.44,2018-02-12 15:59:00
208,8867.42,8875.81,8867.39,8875.81,1518469200,68.13,604946.78,2018-02-12 16:00:00
209,8852.98,8867.42,8852.98,8867.42,1518469260,109.05,966439.15,2018-02-12 16:01:00
210,8849.2,8856.81,8845.62,8856.81,1518469320,66.04,586556.92,2018-02-12 16:02:00
211,8860.52,8863.1,8846.05,8848.82,1518469380,166.0,1473856.63,2018-02-12 16:03:00
212,8866.74,8867.03,8859.78,8860.78,1518469440,74.14,660828.72,2018-02-12 16:04:00
213,8868.63,8869.12,8864.26,8866.74,1518469500,70.75,630185.21,2018-02-12 16:05:00
214,8861.22,8868.66,8860.28,8868.63,1518469560,59.9,536977.83,2018-02-12 16:06:00
215,8867.2,8868.64,8859.39,8860.83,1518469620,39.72,351645.12,2018-02-12 16:07:00
216,8869.67,8869.69,8866.34,8867.2,1518469680,39.64,354551.95,2018-02-12 16:08:00
217,8877.54,8877.54,8869.55,8869.67,1518469740,67.63,602132.8,2018-02-12 16:09:00
218,8881.89,8885.72,8877.53,8877.54,1518469800,42.22,376439.17,2018-02-12 16:10:00
219,8887.05,8891.17,8881.89,8881.89,1518469860,73.85,665373.01,2018-02-12 16:11:00
220,8878.01,8888.33,8877.99,8887.05,1518469920,44.75,398698.32,2018-02-12 16:12:00
221,8875.3,8881.16,8874.96,8878.2,1518469980,57.73,519899.24,2018-02-12 16:13:00
222,8874.43,8876.77,8874.39,8875.31,1518470040,12.87,114203.81,2018-02-12 16:14:00
223,8866.01,8876.19,8866.01,8874.43,1518470100,76.1,676389.1,2018-02-12 16:15:00
224,8850.54,8866.01,8847.68,8866.01,1518470160,139.07,1231957.02,2018-02-12 16:16:00
225,8835.35,8850.5,8833.15,8850.5,1518470220,205.25,1819026.7,2018-02-12 16:17:00
226,8828.56,8842.51,8826.58,8835.35,1518470280,93.76,828002.58,2018-02-12 16:18:00
227,8827.36,8829.93,8825.29,8828.56,1518470340,98.77,878015.69,2018-02-12 16:19:00
228,8826.88,8829.3,8824.47,8825.83,1518470400,61.58,547096.12,2018-02-12 16:20:00
229,8841.16,8842.19,8826.07,8826.07,1518470460,129.34,1163998.5,2018-02-12 16:21:00
230,8833.91,8844.44,8833.75,8840.57,1518470520,70.54,625593.29,2018-02-12 16:22:00
231,8804.32,8837.64,8800.34,8833.68,1518470580,319.91,2818675.12,2018-02-12 16:23:00
232,8789.01,8807.17,8786.83,8806.51,1518470640,326.82,2878678.45,2018-02-12 16:24:00
233,8800.1,8802.25,8787.24,8787.25,1518470700,68.63,602769.47,2018-02-12 16:25:00
234,8807.62,8809.09,8800.1,8800.1,1518470760,71.24,628924.92,2018-02-12 16:26:00
235,8813.89,8816.02,8807.61,8807.61,1518470820,82.14,723301.28,2018-02-12 16:27:00
236,8811.74,8814.01,8808.48,8811.81,1518470880,54.66,484956.85,2018-02-12 16:28:00
237,8812.25,8813.83,8806.7,8811.82,1518470940,77.9,691419.03,2018-02-12 16:29:00
238,8836.0,8836.53,8814.88,8814.88,1518471000,86.91,768665.05,2018-02-12 16:30:00
239,8837.22,8840.67,8834.84,8836.0,1518471060,63.26,561662.48,2018-02-12 16:31:00
240,8856.2,8856.7,8835.31,8839.16,1518471120,124.33,1101604.17,2018-02-12 16:32:00
241,8859.01,8860.92,8855.22,8856.2,1518471180,39.38,352744.94,2018-02-12 16:33:00
242,8862.5,8866.88,8859.01,8859.01,1518471240,51.44,458772.52,2018-02-12 16:34:00
243,8844.58,8865.28,8844.58,8865.28,1518471300,118.02,1046512.66,2018-02-12 16:35:00
244,8847.16,8849.18,8838.44,8844.57,1518471360,42.54,378808.09,2018-02-12 16:36:00
245,8844.3,8847.16,8837.99,8847.16,1518471420,40.48,359537.75,2018-02-12 16:37:00
246,8846.0,8847.66,8844.2,8844.3,1518471480,51.66,458796.87,2018-02-12 16:38:00
247,8858.53,8858.98,8845.99,8846.0,1518471540,45.37,402600.58,2018-02-12 16:39:00
248,8852.73,8861.85,8850.58,8858.92,1518471600,43.81,390776.42,2018-02-12 16:40:00
249,8847.3,8852.74,8846.06,8852.74,1518471660,39.93,353618.55,2018-02-12 16:41:00
250,8860.66,8862.61,8847.05,8847.3,1518471720,30.06,267813.03,2018-02-12 16:42:00
251,8853.79,8862.2,8852.63,8860.66,1518471780,46.2,412440.55,2018-02-12 16:43:00
252,8856.3,8858.79,8852.42,8853.79,1518471840,24.61,220335.61,2018-02-12 16:44:00
253,8856.08,8858.2,8851.48,8856.3,1518471900,36.01,319195.15,2018-02-12 16:45:00
254,8838.31,8855.98,8837.92,8855.98,1518471960,69.38,614969.8,2018-02-12 16:46:00
255,8832.95,8839.98,8831.74,8837.99,1518472020,32.75,289171.41,2018-02-12 16:47:00
256,8831.7,8834.26,8829.18,8830.55,1518472080,28.73,253532.87,2018-02-12 16:48:00
257,8826.01,8835.14,8823.95,8831.65,1518472140,90.72,799885.64,2018-02-12 16:49:00
258,8819.16,8830.01,8817.57,8825.95,1518472200,29.4,259670.07,2018-02-12 16:50:00
259,8814.47,8821.87,8814.47,8819.11,1518472260,32.1,283089.69,2018-02-12 16:51:00
260,8798.83,8814.47,8797.8,8814.47,1518472320,118.42,1045814.53,2018-02-12 16:52:00
261,8805.7,8806.83,8794.7,8798.83,1518472380,63.17,556927.69,2018-02-12 16:53:00
262,8820.72,8822.53,8803.91,8803.91,1518472440,55.19,485590.65,2018-02-12 16:54:00
263,8835.96,8838.21,8820.44,8820.72,1518472500,75.55,669124.44,2018-02-12 16:55:00
264,8832.85,8838.86,8832.85,8835.96,1518472560,37.36,331750.04,2018-02-12 16:56:00
265,8837.1,8840.0,8830.53,8833.36,1518472620,54.63,483664.89,2018-02-12 16:57:00
266,8844.04,8844.21,8837.09,8837.29,1518472680,71.67,637196.57,2018-02-12 16:58:00
267,8850.9,8850.9,8840.55,8843.73,1518472740,66.7,590887.37,2018-02-12 16:59:00
268,8850.61,8851.28,8848.34,8851.0,1518472800,45.28,402010.01,2018-02-12 17:00:00
269,8846.78,8850.89,8845.67,8850.61,1518472860,34.66,308723.72,2018-02-12 17:01:00
270,8839.06,8848.2,8839.06,8846.8,1518472920,15.75,139807.72,2018-02-12 17:02:00
271,8833.47,8839.06,8833.4,8839.06,1518472980,28.73,254396.85,2018-02-12 17:03:00
272,8831.31,8834.12,8830.45,8833.47,1518473040,25.73,227217.38,2018-02-12 17:04:00
273,8829.46,8834.72,8827.7,8831.11,1518473100,30.71,271236.54,2018-02-12 17:05:00
274,8809.02,8829.72,8807.59,8829.72,1518473160,109.03,959542.5,2018-02-12 17:06:00
275,8809.23,8809.67,8803.92,8808.67,1518473220,55.06,485253.16,2018-02-12 17:07:00
276,8811.89,8815.05,8808.57,8808.57,1518473280,13.56,120629.05,2018-02-12 17:08:00
277,8821.67,8821.72,8810.13,8811.82,1518473340,21.43,191348.44,2018-02-12 17:09:00
278,8821.11,8824.22,8819.18,8821.67,1518473400,20.78,184084.64,2018-02-12 17:10:00
279,8822.82,8823.46,8819.48,8821.11,1518473460,22.46,199001.61,2018-02-12 17:11:00
280,8812.49,8822.85,8810.91,8822.85,1518473520,67.13,592665.26,2018-02-12 17:12:00
281,8810.22,8814.65,8809.57,8811.83,1518473580,25.24,222533.21,2018-02-12 17:13:00
282,8807.45,8813.05,8807.45,8810.22,1518473640,13.08,116557.25,2018-02-12 17:14:00
