id,created_at,text
886020973819871236,2017-07-15 00:33:56,Hey / what do you know - an ICO that actually uses its ecosystem. https://t.co/Nz3lt5AYYb
886020813521997824,2017-07-15 00:33:18,RT @GeorgeMac510: @VinnyLingham Great job @VinnyLingham and the rest of the @civickey team! Best ICO to date! Congrats!
885956545627832320,2017-07-14 20:17:55,Cowboy hat FTW!!! https://t.co/JbiGAZ02fW
885616926684135424,2017-07-13 21:48:23,tip of the iceberg :) https://t.co/C4XkOcvJrs
885571226009194496,2017-07-13 18:46:48,FTW!!!  +1 https://t.co/Kh7GTnm1ls
885546320286564352,2017-07-13 17:07:50,It took me awhile but was finally able to track down @StephenCurry30 jersey from record setting 13 3's in a game.… https://t.co/lAmggQUkdN
885350481735831553,2017-07-13 04:09:38,@alexsunnarborg @CoinMKTCap Revenge of the Jedi
885217569107398656,2017-07-12 19:21:29,@Liv_Boeree Jesus cristo
885211878850351104,2017-07-12 18:58:53,Can't wait! https://t.co/Pq0AlLJgFm
885194967777333248,2017-07-12 17:51:41,Juicy https://t.co/Dy61EzTRaJ
885176379641221120,2017-07-12 16:37:49,"meanwhile, back on the farm... https://t.co/24uME07PVD"
885175784574304256,2017-07-12 16:35:27,People are clearly buying the dips.  Hello crypto lol - https://t.co/WOmiPJS9iB
885174498902790144,2017-07-12 16:30:20,bink! https://t.co/PtJzuaXhpl
884864505791995905,2017-07-11 19:58:32,RT @kyletorpey: $ETH down ~45% from its all-time high from last month. #Ethereum https://t.co/zt7oIwwUAQ
884861559062777856,2017-07-11 19:46:50,RT @joonian: ICO giveth and ICO taketh away https://t.co/PC8zkE4YAE
884800487878303744,2017-07-11 15:44:09,@bbelev @TuurDemeester @cburniske @bitcom21 @Beetcoin Sobering
884666550086533121,2017-07-11 06:51:56,Crypto go bye bye
884650838135668736,2017-07-11 05:49:30,"RT @elonmusk: Thanks PayPal for allowing me to buy back https://t.co/bOUOejO16Y! No plans right now, but it has great sentimental value to…"
884148149090099200,2017-07-09 20:32:00,@trengriffin @TheStalwart @jtepper2 Incredible
883918206351548417,2017-07-09 05:18:17,@ummjackson @etscrivner @TuurDemeester @ChristopherA Welcome to the party
883915732194480128,2017-07-09 05:08:27,@IraEhrenpreis @kimbal @elonmusk @TeslaMotors #respect
883915636161642496,2017-07-09 05:08:04,"RT @IraEhrenpreis: @elonmusk you deserve it!!!  Much love and respect for everything you do for @TeslaMotors, #Renewables, and our #planet.…"
883910881192558594,2017-07-09 04:49:11,History https://t.co/FUWI8TIDpW
883910714976382976,2017-07-09 04:48:31,+1 https://t.co/b9vUV7KPK6
883858056529928192,2017-07-09 01:19:16,@coindesk Cryptastic or cryptacular are two of my terms of art.
883826497177370624,2017-07-08 23:13:52,Go Phil go!!!!  https://t.co/UZLlG6uStC https://t.co/Gsx7PmmdYF
883500798331703297,2017-07-08 01:39:39,Time to make history and define the future. https://t.co/JKARqfUSNN
883204824086364160,2017-07-07 06:03:33,Completed in 100 days or it is free.  #respect https://t.co/DiBHGuFhZY
883204138686795778,2017-07-07 06:00:50,#thefuture https://t.co/OBaJVca8Yi
883202861949001730,2017-07-07 05:55:46,@loobah_l Hiroshi's in Los Altos
883183436743102465,2017-07-07 04:38:34,Wagyu certificate of authenticity with a nose print for verification https://t.co/1g25Ia90hS
883173686492004352,2017-07-07 03:59:50,Cow heaven https://t.co/kW6sjkgApW
883167972155510784,2017-07-07 03:37:07,Wagyu finger sandwiches lol https://t.co/yp2SbHGDOE
883103079347888128,2017-07-06 23:19:16,@SportsCardRadio @PaniniAmerica Lol
883015997522714624,2017-07-06 17:33:14,Good morning https://t.co/zmy4GrBF1H
882814542224424960,2017-07-06 04:12:43,"@TuurDemeester $eos is a concept, correct?"
882814363173871618,2017-07-06 04:12:00,Need to digest this https://t.co/n2HLkYyc41
882767741924409344,2017-07-06 01:06:45,Bitcoin anyone? https://t.co/4WMQD59v4X
882763875342352384,2017-07-06 00:51:23,RT @realNFLTrump: #ButtFumbleCNN @CNN https://t.co/7tG6sSZTMG
882756066810880000,2017-07-06 00:20:21,RT @verge: SpaceX’s Falcon 9 rocket successfully deploys a satellite into orbit for Intelsat. https://t.co/8skEeebu8q
882743796953305088,2017-07-05 23:31:36,RT @SpaceX: Webcast of Falcon 9 launch is now live → https://t.co/gtC39uBC7z
882694206434582528,2017-07-05 20:14:33,"RT @SpaceX: Targeting launch of @Intelsat 35e today at 7:38 p.m. EDT, 23:38 UTC. Webcast goes live ~10 minutes before liftoff --&gt;https://t.…"
882633153264795649,2017-07-05 16:11:56,@darrenrovell @zachfowl I wonder if this is real? https://t.co/1n3QGV46UO
882374134067482625,2017-07-04 23:02:41,?!?! https://t.co/XxqFaZLSab
882368300218408961,2017-07-04 22:39:31,$ltc is declaring its independence from $btc today.  @SatoshiLite
882364442436030464,2017-07-04 22:24:11,Can't wait to read this! https://t.co/NZbc7VJs4Z
882344992076840960,2017-07-04 21:06:53,RT @sundeep: Great 🏀 game  this morning with @westcoastbill @amLahlouh and crew! Great start to July 4th 🇺🇸🇺🇸🇺🇸🎉🎉🎉
882339354491764736,2017-07-04 20:44:29,Mission accomplished #primerib https://t.co/9Z3BTvJNQt
882262376166301696,2017-07-04 15:38:36,Prepping 100 day aged prime rib for fourth of july.  #yum https://t.co/mWo6zhfDCj
882248175603507202,2017-07-04 14:42:11,"Goldman Sachs predicts Bitcoin $4,000 - juicy #independenceday https://t.co/YciucBHBNO"
882106388180119552,2017-07-04 05:18:46,.@civickey @VinnyLingham to the rescue https://t.co/TpwYz68mRC
882069213329801216,2017-07-04 02:51:03,"RT @Jason: If you park in a legal spot in Atherton, some homeowners will place a laminated message on your windshield! 😂*public* parking on…"
882012217025089536,2017-07-03 23:04:34,"RT @SpaceX: Pushing T-0 to 8:35 p.m. EDT, 00:35 UTC for weather. Vehicle and payload remain in good health in advance of the @INTELSAT 35e…"
882008898768584704,2017-07-03 22:51:23,RT @elonmusk: Wanted to say thanks to all that own or ordered a Tesla. It matters to us that you took a risk on a new car company. We won't…
882008260668084224,2017-07-03 22:48:50,"RT @SpaceX: New T-0 of 8:07 pm EDT, 00:07 UTC for weather. Vehicle and payload look good--all systems go for launch of @INTELSAT 35e."
881936165896470528,2017-07-03 18:02:22,#RESPECT https://t.co/lk1AbpUUNO
881928216750964740,2017-07-03 17:30:46,yo nick -- would love to invest :) https://t.co/VAYiDUThQ8
881886431634903040,2017-07-03 14:44:44,@C9Jack https://t.co/zuWfYT0LkO
881885808579321858,2017-07-03 14:42:16,Apparently proof of stake doesn't matter https://t.co/m4azpVe7uH
881871704707874816,2017-07-03 13:46:13,RT @SpaceX: Good splashdown of Dragon confirmed—completing first re-flight of a commercial spacecraft to and from the @Space_Station.
881770514762481665,2017-07-03 07:04:07,"RT @SpaceX: Dragon will re-enter Earth's atmosphere in ~5 hours. Splashdown at 8:12 a.m. EDT, 12:12 UTC."
881766398162116608,2017-07-03 06:47:46,RT @NASASpaceflight: RELEASE! And @CwG_NSF FEATURE ARTICLE: Reused Dragon departs Space Station after month-long science bonanza - https://…
881757798970740737,2017-07-03 06:13:36,"RT @elonmusk: Looks like we can reach 20,000 Model 3 cars per month in Dec"
881751530277281793,2017-07-03 05:48:41,#thefuture https://t.co/IHtzpGWtdZ
881738655949144064,2017-07-03 04:57:32,RT @NASA: Tune in at 2am ET to watch as @SpaceX’s #Dragon cargo vehicle departs @Space_Station &amp; returns to Earth. Watch: https://t.co/mzKW…
881720904136314880,2017-07-03 03:46:59,"RT @karpathy: Driving around PA with a Ludicrous mode Model X, testing a new Autopilot build. I see it will take a while before this gets o…"
881663687597015040,2017-07-02 23:59:38,"RT @NASASpaceflight: Don't forget, Dragon is coming home Monday and will splashdown in the Pacific just a few hours before the potential Fa…"
881663588925972481,2017-07-02 23:59:14,RT @SpaceX: Guidance abort issued just before liftoff; standing down for today. Vehicle and payload are healthy.
881663561428156416,2017-07-02 23:59:08,"RT @SpaceX: Next launch opportunity is on Monday, July 3 at 7:37 p.m. EDT, 23:37 UTC."
881659513115258880,2017-07-02 23:43:03,Scrubbed.  #neveradullmoment #rockets
881657362867601408,2017-07-02 23:34:30,Go @SpaceX !!!  Tminus 2min https://t.co/HuJCCXytvk
881644673185398784,2017-07-02 22:44:04,RT @SpaceX: ~60 minutes until Falcon 9 launch of @Intelsat 35e. Webcast will go live about 15 minutes before liftoff → https://t.co/gtC39uB…
881632300546441217,2017-07-02 21:54:55,RT @elonmusk: Another SpaceX launch today if weather is good https://t.co/UdUYn8Kf0C
881265747921477632,2017-07-01 21:38:22,"RT @PaloAltoPolice: If you hear loud booms tonight around 10, it's a fireworks show at Stanford. 💥⚡️💥 No need to call 9-1-1. Dispatch thank…"
881239958584827904,2017-07-01 19:55:53,Reminds me of when startups didn't give employees stock options. Time to disrupt the @NBA.  Ballers should get opti… https://t.co/O6uUdWASor
880951224186437633,2017-07-01 00:48:33,RT @Cloud9: #C9LoL reverse sweep their way to a victory over @TeamSoloMid! #C9WIN #GGWP https://t.co/PzHgmAX8Wl
880949295792373760,2017-07-01 00:40:54,congrats @cloud9 -- great win/match vs. @TeamSoloMid #lol
880930896248848384,2017-06-30 23:27:47,Almost as hot as crypto $ -- Stephen Curry's Finals Game 3 jersey nets $135K at auction https://t.co/qngfHCRNlT
880920036109565954,2017-06-30 22:44:37,RT @PitchBook: @westcoastbill Good question. We will likely do an IRR based list in the future.
880911431754895360,2017-06-30 22:10:26,why not rank on audited realized IRR's? @pitchbook https://t.co/07WeWh6us2
880907520671334400,2017-06-30 21:54:54,juicy https://t.co/HmCbXqulZ9
880877708300779520,2017-06-30 19:56:26,sobering. https://t.co/FRzWtrKcC2
880876466287673344,2017-06-30 19:51:30,"if you are doing something cool with #ARKit, i'd love to check it out."
880867876797792256,2017-06-30 19:17:22,+1 https://t.co/HTag3Lea85
880656423402733568,2017-06-30 05:17:07,the valley is amazing.  god bless everyone.
880592481380847616,2017-06-30 01:03:02,"RT @SpaceX: Static fire test of Falcon 9 complete—targeting launch of Intelsat 35e from Pad 39A in Florida on Sunday, July 2. https://t.co/…"
880405753307123712,2017-06-29 12:41:03,Awesome @planetlabs innovation and resilience https://t.co/K7ViDrq2C0
880283276845260800,2017-06-29 04:34:22,"Knowing Elo,  it will be in a few weeks https://t.co/DYLxjtZCwQ"
880283040580108288,2017-06-29 04:33:26,I'm moving back to LA when this is done https://t.co/rhrezWcPmr
880156609803976704,2017-06-28 20:11:02,loved using @civickey to log into @tokenmarket -- well done @VinnyLingham #privacy #security
879962189028769792,2017-06-28 07:18:29,i humbly suggest 2018 is optimistic.  @FEhrsam https://t.co/n5HbaV36vx
879952166856794112,2017-06-28 06:38:39,The coin wars are happening.  #fascinating
879895450144223232,2017-06-28 02:53:17,This can be solved with Bitcoin $BTC https://t.co/mwZsu0c2rA
879890584806146048,2017-06-28 02:33:57,Interesting https://t.co/CUxRGj8UmL
879856281401540608,2017-06-28 00:17:39,"Crypto is the future, but @klarna is today. https://t.co/9R3casoegT"
879851329924907009,2017-06-27 23:57:58,RT @rauchg: Made a big transfer today with Bitcoin. Amazing UX. Low fees. Confirmed in 10m (next block). Hard to believe this is not the fu…
879738264474615808,2017-06-27 16:28:41,agree/disagree? https://t.co/xlVfZyckAK
879737707819290624,2017-06-27 16:26:28,i'm curious what @VinnyLingham @mikebelshe @bendavenport think about this: https://t.co/QyJMnHnXnB  #segwit #segwit2x
879541904961974272,2017-06-27 03:28:25,RT @brucefenton: Raising $100 million by ICO is all fun and games... until you lose $35 million of that funding in two days due to market p…
879532222939676672,2017-06-27 02:49:57,RT @warriors: Congratulations to @Money23Green on earning the 2017 Kia NBA Defensive Player of the Year award! 💪 #KiaDPOY #NBAAwards https:…
879532085265833985,2017-06-27 02:49:24,RT @NOTSportsCenter: BREAKING: LeBron James wins 2017 NBA Fake Death of the Year #NBAAwards https://t.co/sJNXbm0JhH
879526166469595137,2017-06-27 02:25:53,Congrats @Giannis_An34 https://t.co/KFVLkvRRhE
879404652223053825,2017-06-26 18:23:02,a massive correction in crypto prices would be so healthy here.  #backtoreality
879174788610007040,2017-06-26 03:09:38,"RT @WSOP: The $10,000 Stud Hi-Low Championship is in the money with @phil_hellmuth (123 cashes) joined by @RealKidPoker (100) and @ToddBrun…"
879163790259912705,2017-06-26 02:25:56,@CardRetweet That was me
879157429807730689,2017-06-26 02:00:39,.@mlevchin please explain! https://t.co/KEK1jjkRG8
879148354613071872,2017-06-26 01:24:36,"Cmon @phil_hellmuth - final table this!  https://t.co/CVPEcGgE8q -- would cap off a day of SpaceX, crypto, cloud9, basketball"
879125516841697281,2017-06-25 23:53:51,Great work ! https://t.co/xKNOHNvXYx
879109927146364928,2017-06-25 22:51:54,"RT @lolesports: Game three between @Cloud9 and @TeamDignitas is next on NALCS1! #NALCS

Tune in at: https://t.co/enX5nE7Qwd https://t.co/zt…"
879095045051211776,2017-06-25 21:52:46,RT @CNBC: Iridium's chief lauded Elon Musk as a visionary and disruptor after SpaceX's 2nd launch in 48 hours https://t.co/3r4o8QwFQy
879092446537199616,2017-06-25 21:42:26,Sick https://t.co/KnSZE1DKwp
879091590005903360,2017-06-25 21:39:02,"RT @Recode: Despite ‘extreme weather,’ @SpaceX completes back-to-back Falcon 9 missions https://t.co/8AS1rjqOvY https://t.co/EVxwwaEL3z"
879091506564407296,2017-06-25 21:38:42,clean sweep for @spacex @IridiumComm -- 10 for 10 satellites deployed.  what a sunday!
879090577395957761,2017-06-25 21:35:01,Deploying @IridiumComm satellites https://t.co/UgIN7zMFtX
879083998277849088,2017-06-25 21:08:52,RT @elonmusk: New titanium grid fins worked even better than expected. Should be capable of an indefinite number of flights with no service.
879075730662899712,2017-06-25 20:36:01,The revolution is here. https://t.co/NP01nn7afg
879075378249187328,2017-06-25 20:34:37,RT @SpaceX: Falcon 9 first stage has landed on Just Read the Instructions. https://t.co/uVvE3dgOBr
879075207436161024,2017-06-25 20:33:56,Nailed the landing ! https://t.co/i8zUHfUYVA
879074016077594624,2017-06-25 20:29:12,Go @SpaceX !!! https://t.co/HuJCCXytvk https://t.co/PooKyYmovC
879010627267641344,2017-06-25 16:17:19,@razer I bought my razer pro on Amazon in February and it has crashed already.  Only loads to BIOS.  How do I get this fixed?
878840616871800832,2017-06-25 05:01:45,"RT @barrysilbert: Man, I sure hope nobody at the SEC reads the New York Times on Saturdays https://t.co/a4l0WsGIkU"
878751083287388160,2017-06-24 23:05:59,RT @SpaceX: Falcon 9 and 10 @IridiumComm NEXT satellites are vertical on SLC-4E at Vandenberg Air Force Base in California. https://t.co/Yi…
878710044484788225,2017-06-24 20:22:54,"RT @VinnyLingham: The number of non-Blockchain startups that are now planning ICOs &amp; tokensales by ""pivoting"", is giving me facepalminitis!…"
878668329929461761,2017-06-24 17:37:09,A fool and his money are soon parted https://t.co/J7GuPVNh6y
878451388996435969,2017-06-24 03:15:06,Well done @brian_armstrong https://t.co/bpUaliWAXE
878417525465243649,2017-06-24 01:00:32,@MikesStadiumSC Ouch
878376143174328321,2017-06-23 22:16:06,Juicy https://t.co/KvDWpbdwDf
878372428262526976,2017-06-23 22:01:20,RT @elonmusk: Falcon 9 will experience its highest ever reentry force and heat in today's launch. Good chance rocket booster doesn't make i…
878372419345367040,2017-06-23 22:01:18,"RT @elonmusk: Rocket is extra toasty and hit the deck hard (used almost all of the emergency crush core), but otherwise good"
878372395458875392,2017-06-23 22:01:13,RT @SpaceX: Successful deployment of BulgariaSat-1 to a Geostationary Transfer Orbit confirmed.
878341159344513024,2017-06-23 19:57:05,ETC was perfect.  was browsing blockchain that wasn't compatible with ETC.  please send me address to send back to.… https://t.co/BSf3XKbnjM
878333524637503489,2017-06-23 19:26:45,RT @PopMech: The Falcon 9 has landed. https://t.co/Df4RQQ96hZ
878329199047581696,2017-06-23 19:09:34,RT @SpaceX: T-60 seconds until launch → https://t.co/gtC39uBC7z
878328582820450306,2017-06-23 19:07:07,t-minus 3 min!  go @spacex!!!  https://t.co/HuJCCXytvk
878323813003309057,2017-06-23 18:48:10,I may have screwed something up but check this https://t.co/0886q6FtAe https://t.co/VNseuESMfB
878309090442657793,2017-06-23 17:49:40,can someone send me 1 ETC to this address?  0x10893d6694e912d48f5869A613Df1405c56025DD -- i promise i'll send it back.  #wallettesting
878298089798352896,2017-06-23 17:05:57,"RT @SpaceflightNow: SpaceX says 3:10pm EDT (1910 GMT) is new time for today’s Falcon 9 launch, allowing time for ground system checks. http…"
878280309250248704,2017-06-23 15:55:18,.@elonmusk and @spacex have successfully sent cheese wheel up and back https://t.co/A11liyHmJM
878275068370878464,2017-06-23 15:34:28,"RT @SpaceX: Falcon 9 and BulgariaSat-1 vertical on Pad 39A. Today’s two-hour launch window opens at 2:10 p.m. EDT, 18:10 UTC. https://t.co/…"
878051091925024768,2017-06-23 00:44:28,Agree.  Ppl are underestimating @barrysilbert $ETC https://t.co/Cs3uzemUAK
878047473914101760,2017-06-23 00:30:05,ETC is even better :) https://t.co/3vAX5Pbjxa
878046719849619456,2017-06-23 00:27:05,Congrats @VinnyLingham - well done! https://t.co/Eeq53ZpytP
878029453493886976,2017-06-22 23:18:29,Money @Money23Green is a beast!!! https://t.co/FAyNFtPhL3
877987003559690240,2017-06-22 20:29:48,woohoo! https://t.co/flfa7cMl4Q
877963951748689920,2017-06-22 18:58:12,The future.  Good fats + crypto https://t.co/jhWnNoxEbW
877771765778337793,2017-06-22 06:14:31,Fascinating..... https://t.co/dJZRcTiU3f
877569668646555648,2017-06-21 16:51:28,Did your order get filled? https://t.co/KYo9Jsuhkk
877500373912625153,2017-06-21 12:16:06,Watching people get ready for the @civickey ICO in real-time is fascinating -- https://t.co/n7KoJQoHjk @VinnyLingham
877404925776412673,2017-06-21 05:56:50,RT @chamath: @westcoastbill You're a sicko...
877401351667408896,2017-06-21 05:42:38,Yes!!! https://t.co/RdRbrRnyEh
877387336090173440,2017-06-21 04:46:56,RT @chamath: @westcoastbill Shit...thank god!
877384517585051648,2017-06-21 04:35:44,"""no wines were harmed in the making of this film."" https://t.co/mSN3dvEBDB"
877382630957752320,2017-06-21 04:28:14,Don't cry over spilt wine https://t.co/c3LYEjtj3p
877364190230396929,2017-06-21 03:14:58,Welcome to the revolution https://t.co/wbK202p1nw
877359974518628352,2017-06-21 02:58:13,Lol. https://t.co/1BxKk12PO4
877246098473050117,2017-06-20 19:25:42,Feels like a failed ICO https://t.co/aZTm6etNvr
877232237980389376,2017-06-20 18:30:38,Well done https://t.co/MlfZ2ErMWA
877230378712309760,2017-06-20 18:23:15,Fantastic analysis https://t.co/7zR1BExPRr
877174625536417793,2017-06-20 14:41:42,RT @SatoshiLite: This is also big news for Litecoin. @BitGo now also supports Litecoin multisig! https://t.co/8mcTt4Jxne
876977849139253248,2017-06-20 01:39:47,RT @TheOnion: Amputee Inspires Others Not To Lose Limbs https://t.co/5TOq3bpmNM https://t.co/uTKoFEkLgy
876907414594899968,2017-06-19 20:59:54,"""Unfortunately, the awful torturous mistreatment our son received at the hands of the North Koreans ensured [...] n… https://t.co/kOvnHT8XzR"
876604255871750144,2017-06-19 00:55:15,I love @astro https://t.co/t8BVj7ZKlt
876522569452498944,2017-06-18 19:30:40,RT @SpaceX: Iridium targeted for 6/25—could be a weekend doubleheader
876522543628263425,2017-06-18 19:30:34,"RT @SpaceX: Standing down on BulgariaSat-1 to replace a fairing valve, next launch opportunities are 6/23 and 6/24"
876303994527768578,2017-06-18 05:02:07,"RT @DavidSacks: Blockchain enables digital assets that can't be copied, forged or counterfeited. After money, identity is next logical app.…"
876260589902770176,2017-06-18 02:09:39,The upcoming bitcoin fork reminds me of splitting 10's in blackjack.  #letsdothis #2acescoming
875809442654072832,2017-06-16 20:16:57,"RT @elonmusk: Mars V2 plan coming soon, which I think addresses the most fundamental flaw in V1: how to pay for development &amp; operation of…"
875809385615773696,2017-06-16 20:16:43,Inspiring. https://t.co/noAinsPn54
875166109044924416,2017-06-15 01:40:34,genius https://t.co/GqCSmYpeGM
875157544167022592,2017-06-15 01:06:32,a direct reflection of low interest rates https://t.co/E1w7W1UClP
875043897029910528,2017-06-14 17:34:57,RT @ValaAfshar: 50 million U.S. adults (1 in 5) are almost never offline —@pewinternet https://t.co/8IDRSdj2yO
874826506832273408,2017-06-14 03:11:07,"RT @jctran23: Insane hand. In a headsup pot in the 1k PLO, Aces full came in 3rd place. #WillNeverHappenAgain https://t.co/lm4dGihYdt"
874654953503023104,2017-06-13 15:49:25,love this. https://t.co/L1gAnG5qJA
874650186278027265,2017-06-13 15:30:29,#safetyfirst https://t.co/SsqUlq9POx
874424608866226176,2017-06-13 00:34:07,3 on 3 olympic team.... https://t.co/0YqELygYjY
874351593851764736,2017-06-12 19:43:59,i regret selling my @lyft shares.  #sadpanda
874299253115322368,2017-06-12 16:16:00,ouch https://t.co/oUkJ7exgPe
874032828119269376,2017-06-11 22:37:19,"RT @starkness: OH at a party in SF: ""I think I'm going to put my entire life savings into ETH.""

🎶 Tonight I'm gonna party like it's 1999. 💭"
873999227973652480,2017-06-11 20:23:48,great match! https://t.co/KG4cjSfNLe
873652624163196932,2017-06-10 21:26:31,most interesting.  #flippening  https://t.co/i894E0d80d
873379411659071489,2017-06-10 03:20:53,RT @SBNation: NUT SHOT 👀 https://t.co/O2KUsH7zcl
873379328016306176,2017-06-10 03:20:33,that zaza ball punch is deja vu.
873226189116133376,2017-06-09 17:12:01,he is referring to this:  https://t.co/JjwiT29c9s https://t.co/mZd8CiEdV0
873035979409342464,2017-06-09 04:36:12,congrats!!!  it has been years - we should grab dinner in vegas this summer https://t.co/JU98YJBlco
872958651413090305,2017-06-08 23:28:55,lol https://t.co/9Gm9xxjaaV
872889328409518080,2017-06-08 18:53:28,happy thursday :) https://t.co/hNALJXr6ld
872473669125066752,2017-06-07 15:21:47,do your research.  all ICO's are not equal. https://t.co/uumplQkhPp
872141179483115520,2017-06-06 17:20:35,intriguing data by tracking alexa rankings #unicornscoming https://t.co/oca0wM4SX8
871947970450554881,2017-06-06 04:32:50,"RT @elonmusk: I'm not *saying* they're related, but … https://t.co/p5d2zkC7e7"
871943278601445376,2017-06-06 04:14:12,thank you for this @rl_thompson - i need it after a day of crypto https://t.co/dj4nkP4emZ
871822629333749760,2017-06-05 20:14:47,RT @TheStalwart: The company who's entire raison d'être was being a catalog on the airplane trying to be an internet company and the stock…
871822611931553794,2017-06-05 20:14:43,"RT @TheStalwart: Of course, who can forget the time that shares of SkyMall 3x'd in one day because it said it was selling more online https…"
871822593346510848,2017-06-05 20:14:38,RT @TheStalwart: This is an important stage in every boom. Public companies pointing out how they're tangentially related to the new hot th…
871821644431601664,2017-06-05 20:10:52,?!?! https://t.co/hb3R2Ig32v
871479793950220289,2017-06-04 21:32:28,"@Liv_Boeree @phil_hellmuth when phil makes a final table, he will utter covfefe and i will appear :)"
871475597846880256,2017-06-04 21:15:48,cmon @phil_hellmuth - get me out of my hammock!  https://t.co/8PMr27pbuC https://t.co/5f40jIJX0d
871458723184558081,2017-06-04 20:08:45,they say the best music is also composed like this with notes https://t.co/3KfhRLZkI1
871227705303236609,2017-06-04 04:50:46,RT @elonmusk: It's starting to feel kinda normal to reuse rockets. Good. That's how it is for cars &amp; airplanes and how it should be for roc…
871219613337436161,2017-06-04 04:18:36,@jhong awesome - highly recommended
871113239081263104,2017-06-03 21:15:55,amazing landing. https://t.co/8SukgkMp32
871111128394289152,2017-06-03 21:07:32,launch time.  https://t.co/HuJCCXytvk https://t.co/qa0vygXtYb
871077150496964608,2017-06-03 18:52:31,RT @elonmusk: First reflight of a Dragon spacecraft set for later today https://t.co/EW4HsWvlwc
871049196823912448,2017-06-03 17:01:26,let's do this!  need good weather https://t.co/EWrAypa2k7
871028571313102848,2017-06-03 15:39:28,this should be an interesting morning https://t.co/PfZ25hJKN6
870851418248200192,2017-06-03 03:55:32,i'm waiting!!!!  #stillinhammock https://t.co/DVlbiHR24i
870846944263888896,2017-06-03 03:37:45,congrats @Liv_Boeree !!!  and igor!!! https://t.co/GUegXWI90W
870835160484163584,2017-06-03 02:50:56,wine of the year #sofar https://t.co/1Q3hEMacqV
870796378913488896,2017-06-03 00:16:50,RT @TheOnion: Study: 89 Percent Of Networking Nonconsensual https://t.co/BKwT9NsdCc https://t.co/3Q8RHUGAj6
870771742049943552,2017-06-02 22:38:56,"quote of the year:  ""only an intellectual will believe something so stupid."""
870765187640446976,2017-06-02 22:12:53,RT @TuurDemeester: I've seen valuations of two top ten Bitcoin exchanges in the $400-600M range.
870765177632768000,2017-06-02 22:12:51,RT @TuurDemeester: First Bitcoin unicorn! https://t.co/lUH683vqsn
870762895918759937,2017-06-02 22:03:47,i'm listening to this now to end my week @satishd - #DJdharma lives https://t.co/kerh2tGOu3
870750312637767680,2017-06-02 21:13:46,+1 https://t.co/YUNxTLgjs3
870701131969708032,2017-06-02 17:58:21,this is clever. https://t.co/CKGOssO8Ux
870700139467292672,2017-06-02 17:54:24,thanks to @VinnyLingham for having me buy some of these. https://t.co/zChAEqIZk9
870475376664891392,2017-06-02 03:01:17,RT @SInow: Dubs up 93-72 after three quarters. Cavs are gonna need to go on one miraculous run in the 4th to make this a game https://t.co/…
870421137385062400,2017-06-01 23:25:45,"RT @SpaceX: Standing down due to lightning. Backup launch opportunity on Saturday, June 3 at 5:07 p.m. EDT or 21:07 UTC."
870371179894145028,2017-06-01 20:07:14,RT @elonmusk: Am departing presidential councils. Climate change is real. Leaving Paris is not good for America or the world.
870368521514926081,2017-06-01 19:56:40,and that's that https://t.co/DJTfhdWQrU
870360331947622400,2017-06-01 19:24:08,"today is a day of ICO's, @spacex launch, and @warriors @cavs game #1 -- trifecta of fun."
870319869937373185,2017-06-01 16:43:21,RT @coindesk: Bitcoin ETN Issuer Partners With UK’s Hargreaves Lansdown Investment Service https://t.co/q9oEuUkaLC https://t.co/uTtPdPM4gD
870306846636089344,2017-06-01 15:51:36,"RT @SpaceX: Falcon 9 and Dragon on Pad 39A at @NASAKennedy. Weather is 70% favorable for today’s 5:55 p.m. EDT, 21:55 UTC launch. https://t…"
869778918559039489,2017-05-31 04:53:48,sadly we live in a society where someone beat me to registering https://t.co/HWcm8mE9uE
869629394570010627,2017-05-30 18:59:39,everyone should buy some of these @civickey token sale https://t.co/3GOOn0lEap
869628845959163904,2017-05-30 18:57:28,i will be participating in my first ICO in june.  looking forward to buying @civickey tokens.
869628548134219776,2017-05-30 18:56:17,i'm a fan. https://t.co/oUKdUHHrJJ
869430331207598080,2017-05-30 05:48:38,here are my thoughts on crypti$ https://t.co/IwKMXqUVwg
869210071921680384,2017-05-29 15:13:24,"RT @BillNye: Memorial Day: Flags at half-staff till noon. To all who serve, thank you for your service. https://t.co/rqX5vnVUCc"
868906087721730048,2017-05-28 19:05:29,"RT @TuurDemeester: I made this graph in 2013 and despite fast growing adoption, even #1 hasn't happened yet. Bitcoin's upside potential is…"
868905957467631617,2017-05-28 19:04:58,RT @SpaceX: Static fire test of Falcon 9 complete—targeting June 1 launch from historic Pad 39A for Dragon’s next resupply mission to the @…
868701789985488896,2017-05-28 05:33:41,"Table and Seat Draw Announced for Sunday's $300,000 Super High Roller Bowl at ARIA | PokerNews https://t.co/yFcyvJ53Hr"
868681386063822848,2017-05-28 04:12:36,@phil_hellmuth @PokerNightTV keep your eye on the prize.   good luck tomorrow
868545735439941632,2017-05-27 19:13:34,yes. https://t.co/KDgqH8EL0C
868518918188441600,2017-05-27 17:27:01,RT @lopp: Bitcoin obituaries are probably good signals for when to buy the dip. 🙃 https://t.co/W54LqPC81c
868254393728081920,2017-05-26 23:55:53,getting ready for some friday night hoops.  #letsdothis
867844009615515648,2017-05-25 20:45:10,yo @Lavarbigballer @ZO2_ - i just bought a pair of your shoes instead of more bitcoin.
